Unit_Number,Lease_or_Own,Status,Utilimarc_Class,Utilimarc_Category,Company_Code_Detail,Class_Code,Description,Unit_Make,Unit_Model,Unit_Year,Age,Unit_In_Service_Date,Unit_Disposal_Date,Unit_GVWR, Purchase_Price_Without_Tax ,Purchase_Price_With_Tax,Depreciated_Value,Lease_Cost,Interest_Cost,Depreciation_Cost,License_Cost,Mechanic_Labor_Cost,Vendor_Cost,Parts_Cost,Fuel_Cost,Other,Overhead_Cost,Total_Cost,Mechanic_Labor_Hours,Annual_Mileage,MRH,Fuel_Gallons,Fuel_Type,Drive_Type,Inservice_Over_Year,Take_home_vehicle,Total_Demand_Repair_Workorders,Total_Preventive_Maintenance_Workorders,Life to date mileage
17593,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2017,2,4/19/2018,,50000,301670.37,301670.37,241336.3,0,7722.76,19226.43,1449.46,8302.95,0,1417.16,3492.96,1986.39,5169.58,48767.69,5397,#N/A,118.5237141,1259.45,,64,0,0,29,9,5037
17594,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2017,2,4/26/2018,,50000,301670.37,301670.37,241336.3,0,7722.76,19226.43,1449.46,6253.75,0,1491.03,3201.38,1986.39,5169.58,46500.79,4065,3572,118.5237141,1185.28,,64,0,0,13,7,4576
17592,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2017,2,4/30/2018,,50000,301670.37,301670.37,241336.3,0,7722.76,19226.43,1449.46,4223.01,0,1342.41,2617.21,1986.39,5169.58,43737.26,2745,3381,118.5237141,950.59,,64,0,0,18,5,4693
16576,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2016,3,11/7/2016,,50000,277506,277506,194254.2,0,6216.13,17686.36,1449.46,6738.35,0,1552.53,1438.58,1986.39,5169.58,42237.38,4380,1761,118.5237141,520.3,,64,1,0,26,15,4818
17595,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2017,2,4/26/2018,,50000,301670.37,301670.37,241336.3,0,7722.76,19226.43,1449.46,5099.92,0,1369.68,921.46,1986.39,5169.58,42945.69,3315,845,118.5237141,345.37,,64,0,0,7,5,1579
18538,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2019,0,12/7/2018,,50000,303782.18,303782.18,303782.18,0,9721.03,19361.02,1449.46,5722.99,0,1565.11,159.01,1986.39,5169.58,45134.59,3720,728,118.5237141,56.94,,64,0,0,9,1,736
16585,2,1,18,Vehicle,357,41203,MANLIFT 6X4 55FT JIB JEMS ALTEC,International Navistar,7400 SBA,2016,3,10/25/2016,,50000,0,0,0,0,0,0,1449.46,13624.4,0,4094.25,2905.81,1986.39,5169.58,29229.89,8856,#N/A,118.5237141,1095.7,,64,1,0,50,15,7637
16577,2,1,18,Vehicle,357,41203,MANLIFT 6X4 55FT JIB JEMS ALTEC,International Navistar,7400 SBA,2016,3,2/16/2017,,50000,345506,345506,241854.2,0,7739.33,22020.22,1449.46,6115.29,0,1707,552.64,1986.39,5169.58,46739.91,3975,809,118.5237141,211.22,,64,1,0,11,14,2161
13505,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT JIB TEREX,International Navistar,7400 SBA,2013,6,3/20/2013,,50000,262291,262291,104916.4,0,3357.32,16716.65,1449.46,13153.64,156.26,5495.12,1039.61,1986.39,5169.58,48524.04,8550,1549,118.5237141,403.98,,64,1,0,16,14,16030
13518,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2014,5,1/29/2014,,50000,263617,263617,131808.5,0,4217.87,16801.16,1449.46,10292.14,4255.2,3569.84,6226.65,1986.39,5169.58,53968.3,6690,8783,118.5237141,2248.6,,64,1,0,47,18,48938
11595,2,1,18,Vehicle,305,41300,MANLIFT 6X4 65FT TEREX,International Navistar,7500 SBA,2012,7,4/12/2012,,50000,287594,287594,86278.2,0,2760.9,18329.3,1449.46,24138.08,139.52,10184.2,8578.49,1986.39,5169.58,72735.93,15690,11080,118.5237141,3175.7,,64,1,0,73,17,923
11598,2,1,18,Vehicle,312,41300,MANLIFT 6X4 65FT TEREX,International Navistar,7500 SBA,2012,7,4/12/2012,,50000,287594,287594,86278.2,0,2760.9,18329.3,1449.46,15645.91,0,4857.3,6893.57,1986.39,5169.58,57092.41,10170,7967,118.5237141,2479.161,,64,1,0,81,16,664
11599,2,1,18,Vehicle,312,41300,MANLIFT 6X4 65FT TEREX,International Navistar,7500 SBA,2012,7,4/25/2012,,50000,287594,287594,86278.2,0,2760.9,18329.3,1449.46,11570.59,0,4582.52,4756.13,1986.39,5169.58,50604.87,7521,3861,118.5237141,1825.36,,64,1,0,34,13,322
23975,2,1,18,Vehicle,329,41300,MANLIFT 6X4 65FT TEREX,International Navistar,7400 SBA,2003,16,12/8/2003,,50000,202698,202698,0,0,0,0,1449.46,4846.08,0,2109.54,583.3,1986.39,5169.58,16144.35,3150,839,118.5237141,218.6,,64,1,0,20,14,95221
27536,2,1,18.1,Vehicle,329,41300,MANLIFT 6X4 75FT TEREX,International Navistar,7500 SBA,2007,12,1/10/2008,,50000,249790,249790,0,0,0,0,1449.46,13615.17,5962.2,4283.55,5099.32,2134.94,5556.16,38100.81,8850,5680,127.3870232,1893.5,,64,1,0,47,17,61791
28549,2,1,18.1,Vehicle,312,42300,MANLIFT 6X4 75FT TEREX,International Navistar,7500 SBA,2008,11,4/28/2009,,50000,149608,149608,0,0,0,0,1449.46,7227.58,2138.7,1595.2,1692.89,2134.94,5556.16,21794.94,4698,1927,127.3870232,588.6,,64,1,0,37,15,28964
17589,2,1,99.1,Vehicle,333,48100,PULLER 4X2 TRUCK MOUNTED,Freightliner,M2106,2017,2,6/16/2017,,50000,158441,158441,126752.8,0,4056.09,10097.96,1449.46,1846.12,0,92.04,1776.29,990.24,2577.09,22885.3,1200,1635,59.08536878,484.83,,2,1,0,10,3,4816
20541,2,1,21.2,Vehicle,329,48000,TRACTOR 6X4,International Navistar,9400I SBA,2000,19,3/22/2000,,50000,103972,103972,0,0,0,0,1449.46,2999.95,0,1010.68,1521.58,1257.17,3271.78,11510.63,1950,2921,75.01265369,552.5,,64,1,0,18,10,88021
99801,2,1,100,Trailer,329,88750,TRAILER TILT,TRAILKING,TK50,1999,20,3/30/1999,,50000,0,0,0,0,0,0,1449.46,1984.58,0,86.73,0,196.2,510.62,4227.6,1290,0,11.70707367,0,,,1,0,11,4,0
20547,2,1,13.2,Vehicle,161,46000,DUMP TRUCK 6X4 10-15 YRD,International Navistar,2574,2000,19,2/12/2001,,49500,93363,93363,0,0,0,0,1434.97,5759.91,3224.27,8831.96,825.58,1065.6,2773.21,23915.49,3744,1878,63.58177211,366.36,,64,1,0,17,10,49212
2290,2,1,99.2,POE,216,84250,TRAILER SUBSTATION,SCHEL,MPGE-3-A57,1994,25,5/6/1994,,48600,0,0,0,0,0,0,1408.88,1430.75,0,88.27,0,308.01,801.58,4037.48,930,0,18.37798312,0,,,1,0,6,1,0
2291,2,1,99.2,POE,216,84250,TRAILER SUBSTATION,SCHEL,MPGE-3-A-3,1994,25,5/6/1994,,48600,0,0,0,0,0,0,1408.88,784.6,698.12,0,0,308.01,801.58,4001.19,510,0,18.37798312,0,,,1,0,5,1,0
20843,2,1,100,Trailer,305,88000,TRAILER EQUIPMENT,TRAIL KING,TK40 LP-24,2000,19,7/5/2000,,48400,15041,15041,752.05,0,24.07,479.31,1403.08,4753.77,2083.23,753.04,0,196.2,510.62,10203.32,3090,0,11.70707367,0,,,1,0,8,1,0
909,2,1,22,Vehicle,216,44400,CRANE 6X4 23 TON 69 FT NATIONAL,International Navistar,2574,1995,24,11/23/1994,,48000,101075,101075,0,0,0,0,1391.49,24525.77,0,7802.86,375.38,1700.76,4426.22,40222.47,15942,#N/A,101.4805697,140.12,,64,1,0,19,10,30947
96502,2,1,19,Vehicle,216,42210,DERRICK 6X4 45FT TEREX,International Navistar,4900,1997,22,8/26/1996,,48000,99868,99868,0,0,0,0,1391.49,2261.5,0,51.56,550.9,1791.63,4662.7,10709.76,1470,1170,106.902416,207.33,,64,1,0,5,8,104629
97509,2,2,19,Vehicle,329,42200,DIGGER DERRICK 4X2 45FT TEREX,International Navistar,4900,1997,22,7/25/1997,,48000,106115,106115,0,0,0,0,1391.49,4061.47,0,3631.25,217.97,0,0,9302.18,2640,583,106.902416,81.7,,2,0,0,17,11,135698
15544,2,2,19,Vehicle,305,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2016,3,12/14/2015,,48000,286178,286178,200324.6,0,6410.39,18239.05,1391.49,8307.56,72.55,3304.86,7222.73,0,0,44948.63,5400,12530,106.902416,2716.7,,64,0,0,43,12,34741
14527,2,2,19,Vehicle,305,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2015,4,3/20/2015,,48000,276488,276488,165892.8,0,5308.57,17621.48,1391.49,8653.71,1896.33,1472.9,5974.54,0,0,42319.02,5625,8019,106.902416,2228.3,,64,0,0,52,13,34127
16581,2,2,19,Vehicle,305,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2016,3,8/18/2016,,48000,293422,293422,205395.4,0,6572.65,18700.73,1391.49,6692.2,0,1019.98,5535.44,0,0,39912.49,4350,8233,106.902416,2155.5,,64,0,0,30,11,28710
28547,2,2,19,Vehicle,305,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2008,11,2/17/2009,,48000,264216,264216,0,0,0,0,1391.49,6738.35,1464.27,971.5,4629.63,0,0,15195.24,4380,6813,106.902416,1731.8,,64,0,0,33,12,130163
16583,2,2,19,Vehicle,312,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2016,3,9/12/2016,,48000,293422,293422,205395.4,0,6572.65,18700.73,1391.49,15525.91,0,4247.72,4587.72,0,0,51026.22,10092,6358,106.902416,1705,,64,0,0,72,13,18385
15555,2,2,19,Vehicle,312,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2016,3,1/8/2016,,48000,286678,286678,200674.6,0,6421.59,18270.92,1391.49,8561.4,0,4897.61,3889.04,0,0,43432.03,5565,6147,106.902416,1447.13,,64,0,0,62,14,22240
16582,2,2,19,Vehicle,305,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2016,3,10/13/2016,,48000,293422,293422,205395.4,0,6572.65,18700.73,1391.49,13753.63,581.57,4759.75,3559.7,0,0,49319.52,8940,5584,106.902416,1376.65,,64,0,0,38,8,22673
14523,2,1,19,Vehicle,312,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2015,4,5/20/2015,,48000,276703,276703,166021.8,0,5312.7,17635.18,1391.49,19144.31,397.63,6180.32,3497.04,1791.63,4662.7,60012.99,12444,4463,106.902416,1329.35,,64,1,0,51,13,18188
14526,2,2,19,Vehicle,329,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2015,4,4/28/2015,,48000,276358,276358,165814.8,0,5306.07,17613.19,1391.49,4430.7,0,1711.7,3152.05,0,0,33605.2,2880,3811,106.902416,1201,,64,0,0,21,9,20062
14525,2,2,19,Vehicle,329,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2015,4,2/2/3015,,48000,99459,99459,59675.4,0,1909.61,6338.84,1391.49,3138.41,1885.9,1104.76,2832.68,0,0,18601.7,2040,3302,106.902416,1058.2,,64,0,0,27,2,18797
24501,2,1,19,Vehicle,312,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2004,15,12/6/2004,,48000,217875,217875,0,0,0,0,1391.49,13485.94,443.67,6369.06,2131.72,1791.63,4662.7,30276.2,8766,2433,106.902416,791.09,,64,1,0,38,14,134030
24507,2,2,19,Vehicle,361,42200,DIGGER DERRICK 6X4 50FT TEREX,International Navistar,7400 SBA,2004,15,8/23/2004,,48000,0,0,0,0,0,0,1391.49,5169.15,0,2008.36,374.36,0,0,8943.36,3360,213,106.902416,142.25,,64,0,0,16,9,183910
99531,2,1,13.2,Vehicle,329,46000,DUMP TRUCK 6X4 10-15 YRD,International Navistar,9400,1997,22,8/4/1999,,48000,0,0,0,0,0,0,1391.49,7130.66,0,2277.76,808.52,1065.6,2773.21,15447.23,4635,1383,63.58177211,301.3,,64,1,0,14,11,92318
20543,2,1,13.2,Vehicle,312,46000,DUMP TRUCK 6X4 10-15 YRD,International Navistar,2574,2000,19,2/2/2000,,48000,107363,107363,0,0,0,0,1391.49,1476.9,0,546.21,723.57,1065.6,2773.21,7976.97,960,871,63.58177211,270.1,,64,1,0,10,16,59567
99524,2,1,13.2,Vehicle,329,46000,DUMP TRUCK 6X4 10-15 YRD,International Navistar,2674,1999,20,9/27/1999,,48000,0,0,0,0,0,0,1391.49,1153.83,5489.51,134.38,568.96,1065.6,2773.21,12576.97,750,1525,63.58177211,206,,64,1,0,6,14,85014
97501,2,1,13.2,Vehicle,305,46000,DUMP TRUCK 6X4 10-15 YRD,International Navistar,2674,1997,22,1/7/3997,,48000,0,0,0,0,0,0,1391.49,1015.37,2047.26,376.32,229.33,1065.6,2773.21,8898.57,660,475,63.58177211,85.3,,64,1,0,8,3,127609
97502,2,1,13.2,Vehicle,305,46000,DUMP TRUCK 6X4 10-15 YRD,International Navistar,2574,1997,22,1/30/1997,,48000,0,0,0,0,0,0,1391.49,138.46,0,0,156.21,1065.6,2773.21,5524.96,90,256,63.58177211,59.1,,64,1,0,1,2,146225
24505,2,1,15,Vehicle,312,46050,FLATBED 6X4,International Navistar,7400 SBA,2004,15,5/26/2004,,48000,69925,69925,0,0,0,0,1391.49,1199.98,0,113.61,495.67,676.86,1761.53,5639.14,780,1208,40.3868739,177,,64,1,0,7,14,17535
20544,2,1,15,Vehicle,632,46050,FLATBED 6X4,International Navistar,4900,2001,18,9/30/2000,,48000,64118,64118,0,0,0,0,1391.49,2104.58,0,739.46,410.5,676.86,1761.53,7084.41,1368,1300,40.3868739,157.13,,64,1,0,6,3,44015
97523,2,1,15,Vehicle,312,46050,FLATBED 6X4,International Navistar,4900,1997,22,12/9/1997,,48000,0,0,0,0,0,0,1391.49,969.22,0,106.13,401.29,676.86,1761.53,5306.51,630,760,40.3868739,147.6,,64,1,0,2,14,18407
25509,2,1,15,Vehicle,305,46050,FLATBED 6X4,International Navistar,7400 SBA,2005,14,5/26/2005,,48000,75382,75382,0,0,0,0,1391.49,369.22,1427.58,2.45,327.38,676.86,1761.53,5956.52,240,753,40.3868739,124.8,,64,1,0,4,0,12359
99522,2,1,15,Vehicle,312,46050,FLATBED 6X4,International Navistar,4900,2000,19,1/14/2000,,48000,0,0,0,0,0,0,1391.49,1347.67,0,318.54,312.08,676.86,1761.53,5808.17,876,464,40.3868739,114.1,,64,1,0,7,5,16450
97520,2,1,15,Vehicle,312,46050,FLATBED 6X4,International Navistar,4900,1998,21,1/15/1998,,48000,0,0,0,0,0,0,1391.49,1707.67,0,131.62,241.03,676.86,1761.53,5910.2,1110,505,40.3868739,93.35,,64,1,0,6,2,11386
23577,2,1,15,Vehicle,312,46050,FLATBED 6X4,International Navistar,7400 SBA,2004,15,7/31/2003,,48000,69251,69251,0,0,0,0,1391.49,3092.26,0,711.41,169.76,676.86,1761.53,7803.3,2010,421,40.3868739,62.4,,64,1,0,9,14,15337
97521,2,1,15,Vehicle,329,46050,FLATBED 6X4,International Navistar,4900,1997,22,11/25/1997,,48000,0,0,0,0,0,0,1391.49,1015.37,0,121.88,118.83,676.86,1761.53,5085.95,660,329,40.3868739,42.9,,64,1,0,4,7,14997
97522,2,1,15,Vehicle,329,46050,FLATBED 6X4,International Navistar,4900,1997,22,9/29/1997,,48000,0,0,0,0,0,0,1391.49,1292.29,0,161.69,62.38,676.86,1761.53,5346.23,840,96,40.3868739,24.8,,64,1,0,5,13,14459
10592,2,1,15,Vehicle,329,46050,FLATBED 6X4,International Navistar,7400 SBA,2011,8,5/20/2010,,48000,90320,90320,18064,0,578.05,5756.39,1391.49,738.45,0,86.1,0,676.86,1761.53,10988.86,480,132,40.3868739,0,,64,1,0,3,6,1865
930,2,1,15,Vehicle,329,46050,FLATBED 6X4,International Navistar,4900,1995,24,9/26/1995,,48000,0,0,0,0,0,0,1391.49,1846.12,0,512.26,0,676.86,1761.53,6188.26,1200,20,40.3868739,0,,64,1,0,14,6,17224
15541,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2016,3,3/21/2016,,48000,273747.32,273747.32,191623.12,0,6131.94,17446.8,1391.49,12461.34,0,3747.32,7265.57,1986.39,5169.58,55600.43,8100,12190,118.5237141,2694.9,,64,1,0,57,17,17817
14521,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2015,4,4/23/2015,,48000,262427,262427,157456.2,0,5038.6,16725.32,1391.49,8372.18,15987.12,1989.44,6987.08,1986.39,5169.58,63647.2,5442,9993,118.5237141,2689.4,,64,1,0,37,13,32466
15546,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2016,3,3/18/2016,,48000,270353.44,270353.44,189247.41,0,6055.92,17230.5,1391.49,12101.35,5077.24,2893,7172.89,1986.39,5169.58,59078.34,7866,8857,118.5237141,2662.7,,64,1,0,50,17,25400
15545,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2016,3,3/18/3016,,48000,270353.44,270353.44,189247.41,0,6055.92,17230.5,1391.49,20048.91,4925.33,6963.53,5010.15,1986.39,5169.58,68781.8,13032,6036,118.5237141,1894.2,,64,1,0,61,16,20725
15551,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2016,3,2/16/2016,,48000,270353.44,270353.44,189247.41,0,6055.92,17230.5,1391.49,9369.08,0,2241.2,4241.07,1986.39,5169.58,47685.23,6090,5357,118.5237141,1605,,64,1,0,50,16,22207
15550,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2015,4,2/16/2016,,48000,270353.44,270353.44,162212.06,0,5190.79,17230.5,1391.49,8999.86,0,2255.36,4342.44,1986.39,5169.58,46566.4,5850,6056,118.5237141,1583.4,,64,1,0,45,16,16144
15549,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT ALTEC,International Navistar,7400 SBA,2015,4,3/17/2016,,48000,273747.32,273747.32,164248.39,0,5255.95,17446.8,1391.49,8007.57,8028.33,8287.3,3367.99,1986.39,5169.58,58941.4,5205,4467,118.5237141,1232.7,,64,1,0,30,17,14173
11500,2,1,18,Vehicle,357,41203,MANLIFT 6X4 55FT HYPOWER TEREX,International Navistar,7400 SBA,2012,7,9/20/2011,,48000,333743,333743,100122.9,0,3203.93,21270.52,1391.49,7476.8,0,2212.04,299.49,1986.39,5169.58,43010.24,4860,241,118.5237141,113.8,,64,1,0,23,12,44263
14530,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,#N/A,4,3/26/2015,,48000,266002,266002,159601.2,0,5107.24,16953.17,1391.49,19384.31,0,4412.39,3940.45,1986.39,5169.58,58345.01,12600,5903,118.5237141,1453.8,,64,1,0,69,15,31237
14529,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2015,4,5/22/2015,,48000,262427,262427,157456.2,0,5038.6,16725.32,1391.49,9692.15,5792.03,6947.76,2305.33,1986.39,5169.58,55048.65,6300,4615,118.5237141,848.9,,64,1,0,28,16,26597
10589,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT JIB TEREX,International Navistar,7400 SBA,2010,9,6/10/2011,,48000,263848,263848,26384.8,0,844.31,16815.89,1391.49,15438.22,234.39,10540.91,7578.05,1986.39,5169.58,59999.23,10035,10600,118.5237141,2785.9,,64,1,0,61,18,74728
10583,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT JIB TEREX,International Navistar,7400 SBA,2010,9,6/7/2011,,48000,90534,90534,9053.4,0,289.71,5770.02,1391.49,10292.14,0,3159.67,7555.59,1986.39,5169.58,35614.59,6690,9907,118.5237141,2762.1,,64,1,0,76,17,93881
99506,2,2,18,Vehicle,329,41200,MANLIFT 6X4 55FT JIB TEREX,International Navistar,4900,2000,19,11/16/1999,5/31/2018,48000,101442,101442,0,0,0,0,1391.49,1153.83,560.86,0,212.83,0,0,3319.01,750,474,118.5237141,84,,64,0,0,4,2,85211
10581,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2010,9,5/9/2011,,48000,263848,263848,26384.8,0,844.31,16815.89,1391.49,18830.47,0,4821.5,7258.06,1986.39,5169.58,57117.7,12240,10450,118.5237141,2784.8,,64,1,0,74,18,76045
10582,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2010,9,2/7/2011,,48000,237520,237520,23752,0,760.06,15137.92,1391.49,25033.45,0,26465,6704.86,1986.39,5169.58,82648.75,16272,8011,118.5237141,2507.7,,64,1,0,69,16,68117
10586,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2010,9,5/18/2011,,48000,90534,90534,9053.4,0,289.71,5770.02,1391.49,7984.49,7034.34,3599.65,6746.28,1986.39,5169.58,39971.95,5190,10488,118.5237141,2455.8,,64,1,0,53,15,78254
24504,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7600 SBA,2004,15,3/30/2004,,48000,191393,191393,0,0,0,0,1391.49,11492.13,7124.81,4556.98,5628.6,1986.39,5169.58,37349.97,7470,10804,118.5237141,2038.1,,64,1,0,78,16,145622
10585,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2010,9,2/4/2011,,48000,233890,233890,23389,0,748.45,14906.57,1391.49,17168.96,5387.02,11741.62,5400.82,1986.39,5169.58,63900.9,11160,8772,118.5237141,2011,,64,1,0,77,16,95720
13514,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2013,6,1/30/2014,,48000,321152,321152,128460.8,0,4110.75,20468.06,1391.49,16707.43,5525.31,7522.16,5285.6,1986.39,5169.58,68166.76,10860,#N/A,118.5237141,1925.8,,64,1,0,74,19,45790
25512,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7600 SBA,2005,14,7/15/2005,,48000,212942,212942,0,0,0,0,1391.49,15784.37,1564.28,4882.54,4083.31,1986.39,5169.58,34861.95,10260,3973,118.5237141,1566.61,,64,1,0,49,16,75260
23969,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2003,16,10/31/2003,,48000,190962,190962,0,0,0,0,1391.49,8353.71,0,2618.21,3698.87,1986.39,5169.58,23218.25,5430,6284,118.5237141,1410.5,,64,1,0,18,16,138685
23972,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2003,16,8/27/2003,,48000,190962,190962,0,0,0,0,1391.49,13190.56,777.05,4972.24,3917.48,1986.39,5169.58,31404.78,8574,6412,118.5237141,1394.51,,64,1,0,69,17,135624
22560,2,2,18,Vehicle,305,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2002,17,10/4/2002,10/31/2018,48000,180722,180722,0,0,0,0,1391.49,4661.46,206.49,861.3,1992.49,0,0,9113.23,3030,3821,118.5237141,745.8,,64,0,0,25,10,145276
22562,2,2,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2002,17,11/4/2002,9/30/2018,48000,234512,234512,0,0,0,0,1391.49,2630.73,0,123.91,1483.37,0,0,5629.5,1710,1690,118.5237141,610.28,,64,0,0,7,6,101857
23971,2,2,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2003,16,8/20/2003,9/30/2018,48000,190962,190962,0,0,0,0,1391.49,11741.35,0,2489.31,1315.38,0,0,16937.52,7632,1867,118.5237141,524.83,,64,0,0,38,7,106847
23968,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2003,16,9/25/2003,,48000,190962,190962,0,0,0,0,1391.49,11076.75,77.22,2903.01,1282.77,1986.39,5169.58,23887.21,7200,2002,118.5237141,500.3,,64,1,0,27,10,147138
20532,2,1,18,Vehicle,312,41200,MANLIFT 6X4 55FT TEREX,International Navistar,4900,2001,18,12/4/2000,,48000,163228,163228,0,0,0,0,1391.49,8362.94,0,1519.76,766.8,1986.39,5169.58,19196.96,5436,852,118.5237141,303.56,,64,1,0,14,14,85680
26523,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2006,13,10/18/2006,,48000,214769,214769,0,0,0,0,1391.49,6276.82,0,1779.54,537.86,1986.39,5169.58,17141.69,4080,947,118.5237141,195.8,,64,1,0,17,16,72996
28561,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2008,11,5/18/2009,,48000,222079,222079,0,0,0,0,1391.49,5178.38,0,2026.75,423.6,1986.39,5169.58,16176.18,3366,1571,118.5237141,162,,64,1,0,18,15,69268
25513,2,1,18,Vehicle,329,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7600 SBA,2005,14,7/20/2005,,48000,212942,212942,0,0,0,0,1391.49,5584.53,0,2111.3,403.78,1986.39,5169.58,16647.07,3630,489,118.5237141,142.1,,64,1,0,18,16,64340
23974,2,2,18,Vehicle,329,41200,MANLIFT 6X4 55FT TEREX,International Navistar,7400 SBA,2003,16,10/23/2003,,48000,189962,189962,0,0,0,0,1391.49,3784.56,0,1436.87,261.69,0,0,6874.6,2460,432,118.5237141,94.98,,64,0,0,12,14,65897
98502,2,1,18,Vehicle,305,41300,MANLIFT 6X4 65FT TEREX,International Navistar,4900,1998,21,7/28/1998,,48000,114438,114438,0,0,0,0,1391.49,6507.59,0,445.35,784.66,1986.39,5169.58,16285.05,4230,2213,118.5237141,298.1,,64,1,0,20,16,135602
25510,2,1,105,Vehicle,305,49050,VAC TRUCK 6X4,International Navistar,7400 SBA,2005,14,11/28/2005,,48000,245910,245910,16394,0,524.61,10448.43,1391.49,3830.71,3816.63,1191.43,3169.43,1961.08,5103.68,31437.48,2490,3638,117.0130036,1171.1,,64,1,0,22,5,50639
98517,2,1,105,Vehicle,329,49050,VAC TRUCK 6X4,International Navistar,2674,1999,20,10/20/1998,,48000,0,0,0,0,0,0,1391.49,6978.35,0,1720.85,1877.39,1961.08,5103.68,19032.84,4536,2359,117.0130036,699.8,,64,1,0,31,13,90042
28559,2,1,19.1,Vehicle,329,42310,DERRICK 6X4 80FT TEREX,International Navistar,7600 SFA,2009,10,4/30/2009,,46300,334885,334885,0,0,0,21343.31,1342.2,14607.46,0,7645.48,2862.07,2074.67,5399.3,55274.48,9495,2151,123.7907169,1044.7,,64,1,0,33,18,44261
908,2,1,22,Vehicle,216,44300,CRANE 6X4 15 TON 60FT NATIONAL,International Navistar,4900,1995,24,12/30/1994,,46000,86099,86099,0,0,0,0,1333.51,26884.19,1520.72,8354.14,218.77,1700.76,4426.22,44438.3,17475,2038,101.4805697,62.121,,64,1,0,28,16,29400
